learner_id,learner_type,attempt,score,proficiency,confidence
574,Consistent,4,71.0413,72.7788,0.8
574,Consistent,5,77.2313,75.005,1.0
574,Consistent,6,68.1241,71.9468,1.0
574,Consistent,7,69.4611,70.8421,1.0
574,Consistent,8,76.7195,73.4543,1.0
574,Consistent,9,79.9883,76.3583,1.0
574,Consistent,10,77.5132,76.8716,1.0
574,Consistent,11,79.2706,77.9378,1.0
574,Consistent,12,76.8691,77.4628,1.0
574,Consistent,13,75.8625,76.7516,1.0
574,Consistent,14,72.4815,74.8538,1.0
574,Consistent,15,79.065,76.7254,1.0
574,Consistent,16,80.1244,78.2361,1.0
574,Consistent,17,74.6844,76.6576,1.0
574,Consistent,18,74.4154,75.661,1.0
574,Consistent,19,82.957,78.9037,1.0
574,Consistent,20,74.8979,77.1233,1.0
575,Consistent,1,75.3784,75.3784,0.2
575,Consistent,2,77.4211,77.0126,0.4
575,Consistent,3,74.511,75.3448,0.6
575,Consistent,4,70.8983,72.804,0.8
575,Consistent,5,76.8898,74.8469,1.0
575,Consistent,6,74.8062,74.8288,1.0
575,Consistent,7,84.2112,78.9988,1.0
575,Consistent,8,78.9422,78.9737,1.0
575,Consistent,9,72.0226,75.8843,1.0
575,Consistent,10,78.6453,77.1114,1.0
575,Consistent,11,76.5393,76.8572,1.0
575,Consistent,12,81.5471,78.9416,1.0
575,Consistent,13,72.3777,76.0243,1.0
575,Consistent,14,75.9434,75.9883,1.0
575,Consistent,15,74.5045,75.3289,1.0
575,Consistent,16,75.2924,75.3127,1.0
575,Consistent,17,70.574,73.2066,1.0
575,Consistent,18,77.8796,75.2835,1.0
575,Consistent,19,77.0898,76.0863,1.0
575,Consistent,20,81.4261,78.4595,1.0
576,Consistent,1,74.9499,74.9499,0.2
576,Consistent,2,72.9408,73.3426,0.4
576,Consistent,3,78.9465,77.0785,0.6
576,Consistent,4,71.029,73.6216,0.8
576,Consistent,5,80.4249,77.0233,1.0
576,Consistent,6,80.4142,78.5304,1.0
576,Consistent,7,81.2864,79.7553,1.0
576,Consistent,8,76.8831,78.4788,1.0
576,Consistent,9,72.5675,75.8515,1.0
576,Consistent,10,75.5459,75.7157,1.0
576,Consistent,11,76.9003,76.2422,1.0
576,Consistent,12,72.1993,74.4454,1.0
576,Consistent,13,81.6656,77.6543,1.0
576,Consistent,14,77.9004,77.7637,1.0
576,Consistent,15,70.5389,74.5527,1.0
576,Consistent,16,84.4144,78.9357,1.0
576,Consistent,17,75.4869,77.4029,1.0
576,Consistent,18,69.5295,73.9036,1.0
576,Consistent,19,70.8487,72.5459,1.0
576,Consistent,20,82.4389,76.9428,1.0
577,Consistent,1,84.1249,84.1249,0.2
577,Consistent,2,80.0474,80.8629,0.4
577,Consistent,3,81.5965,81.352,0.6
577,Consistent,4,81.0831,81.1983,0.8
577,Consistent,5,77.7846,79.4915,1.0
577,Consistent,6,76.6452,78.2265,1.0
577,Consistent,7,77.6993,77.9922,1.0
577,Consistent,8,78.6801,78.2979,1.0
577,Consistent,9,71.292,75.1842,1.0
577,Consistent,10,78.6598,76.7289,1.0
577,Consistent,11,82.2931,79.2019,1.0
577,Consistent,12,73.9681,76.8758,1.0
577,Consistent,13,73.4338,75.346,1.0
577,Consistent,14,77.3827,76.2512,1.0
577,Consistent,15,71.7517,74.2514,1.0
577,Consistent,16,68.4159,71.6579,1.0
577,Consistent,17,80.7386,75.6937,1.0
577,Consistent,18,72.7452,74.3833,1.0
577,Consistent,19,75.0922,74.6984,1.0
577,Consistent,20,71.9494,73.4766,1.0
578,Consistent,1,81.3838,81.3838,0.2
578,Consistent,2,79.2659,79.6895,0.4
578,Consistent,3,73.7963,75.7607,0.6
578,Consistent,4,69.1005,71.9549,0.8
578,Consistent,5,73.2654,72.6101,1.0
578,Consistent,6,77.8508,74.9393,1.0
578,Consistent,7,75.9432,75.3855,1.0
578,Consistent,8,75.5455,75.4566,1.0
578,Consistent,9,76.0585,75.7241,1.0
578,Consistent,10,78.794,77.0885,1.0
578,Consistent,11,74.7907,76.0673,1.0
578,Consistent,12,77.2501,76.5929,1.0
578,Consistent,13,70.0654,73.6918,1.0
578,Consistent,14,87.7693,79.9485,1.0
578,Consistent,15,73.5807,77.1183,1.0
578,Consistent,16,76.018,76.6293,1.0
578,Consistent,17,77.8323,77.164,1.0
578,Consistent,18,72.946,75.2893,1.0
578,Consistent,19,75.0391,75.1781,1.0
578,Consistent,20,74.9784,75.0894,1.0
579,Consistent,1,70.4298,70.4298,0.2
579,Consistent,2,77.1929,75.8403,0.4
579,Consistent,3,66.7539,69.7827,0.6
579,Consistent,4,83.7635,77.7718,0.8
579,Consistent,5,78.9649,78.3683,1.0
579,Consistent,6,78.1956,78.2916,1.0
579,Consistent,7,66.3168,72.9694,1.0
579,Consistent,8,71.0374,72.1107,1.0
579,Consistent,9,81.9467,76.4823,1.0
579,Consistent,10,95.7562,85.0485,1.0
579,Consistent,11,80.9735,83.2374,1.0
579,Consistent,12,80.1847,81.8806,1.0
579,Consistent,13,77.6249,79.9892,1.0
579,Consistent,14,70.7625,75.8884,1.0
579,Consistent,15,79.9759,77.7051,1.0
579,Consistent,16,69.494,74.0557,1.0
579,Consistent,17,68.9471,71.7852,1.0
579,Consistent,18,68.6324,70.3839,1.0
579,Consistent,19,79.8786,74.6038,1.0
579,Consistent,20,74.7129,74.6523,1.0
580,Consistent,1,75.5043,75.5043,0.2
580,Consistent,2,74.923,75.0392,0.4
580,Consistent,3,69.3714,71.2607,0.6
580,Consistent,4,71.6463,71.4811,0.8
580,Consistent,5,71.8979,71.6895,1.0
580,Consistent,6,67.9736,70.038,1.0
580,Consistent,7,72.4789,71.1229,1.0
580,Consistent,8,69.5935,70.4431,1.0
580,Consistent,9,77.8884,73.7521,1.0
580,Consistent,10,78.3049,75.7756,1.0
580,Consistent,11,68.5318,72.5561,1.0
580,Consistent,12,73.5168,72.9831,1.0
580,Consistent,13,84.2803,78.0041,1.0
580,Consistent,14,70.0962,74.4895,1.0
580,Consistent,15,77.1332,75.6645,1.0
580,Consistent,16,75.5276,75.6036,1.0
580,Consistent,17,80.4644,77.764,1.0
580,Consistent,18,76.4773,77.1921,1.0
580,Consistent,19,72.8435,75.2594,1.0
580,Consistent,20,75.3338,75.2925,1.0
581,Consistent,1,75.4068,75.4068,0.2
581,Consistent,2,74.5415,74.7146,0.4
581,Consistent,3,68.4044,70.5078,0.6
581,Consistent,4,81.2154,76.6265,0.8
581,Consistent,5,80.3322,78.4793,1.0
581,Consistent,6,69.7791,74.6125,1.0
581,Consistent,7,73.4964,74.1165,1.0
581,Consistent,8,73.8746,74.009,1.0
581,Consistent,9,69.2174,71.8794,1.0
581,Consistent,10,65.666,69.1179,1.0
581,Consistent,11,71.647,70.242,1.0
581,Consistent,12,73.218,71.5646,1.0
581,Consistent,13,67.7938,69.8887,1.0
581,Consistent,14,75.8849,72.5537,1.0
581,Consistent,15,80.8143,76.2251,1.0
581,Consistent,16,79.2106,77.552,1.0
581,Consistent,17,74.3666,76.1362,1.0
581,Consistent,18,65.7979,71.5414,1.0
581,Consistent,19,78.5785,74.669,1.0
581,Consistent,20,75.732,75.1414,1.0
582,Consistent,1,77.1218,77.1218,0.2
582,Consistent,2,84.6805,83.1688,0.4
582,Consistent,3,70.8759,74.9735,0.6
582,Consistent,4,60.6259,66.7749,0.8
582,Consistent,5,69.7327,68.2538,1.0
582,Consistent,6,77.4302,72.3322,1.0
582,Consistent,7,75.1346,73.5777,1.0
582,Consistent,8,68.9218,71.5084,1.0
582,Consistent,9,67.9014,69.9053,1.0
582,Consistent,10,73.227,71.3816,1.0
582,Consistent,11,68.7695,70.2207,1.0
582,Consistent,12,77.6032,73.5018,1.0
582,Consistent,13,72.9429,73.2534,1.0
582,Consistent,14,71.8644,72.6361,1.0
582,Consistent,15,71.2086,72.0016,1.0
582,Consistent,16,76.3156,73.919,1.0
582,Consistent,17,75.213,74.4941,1.0
582,Consistent,18,76.0098,75.1677,1.0
582,Consistent,19,75.9006,75.4935,1.0
582,Consistent,20,74.639,75.1137,1.0
583,Consistent,1,69.8343,69.8343,0.2
583,Consistent,2,71.3481,71.0453,0.4
583,Consistent,3,73.0266,72.3662,0.6
583,Consistent,4,85.326,79.7718,0.8
583,Consistent,5,68.2558,74.0138,1.0
583,Consistent,6,72.9051,73.5211,1.0
583,Consistent,7,75.4913,74.3967,1.0
583,Consistent,8,73.4833,73.9908,1.0
583,Consistent,9,80.3698,76.8259,1.0
583,Consistent,10,73.4575,75.3288,1.0
583,Consistent,11,73.8273,74.6615,1.0
583,Consistent,12,79.0731,76.6222,1.0
583,Consistent,13,84.0536,79.925,1.0
583,Consistent,14,82.0375,80.8639,1.0
583,Consistent,15,74.3167,77.9541,1.0
583,Consistent,16,74.7524,76.5311,1.0
583,Consistent,17,75.2336,75.9544,1.0
583,Consistent,18,75.735,75.8569,1.0
583,Consistent,19,70.7633,73.5931,1.0
583,Consistent,20,79.683,76.2997,1.0
584,Consistent,1,76.033,76.033,0.2
584,Consistent,2,74.7757,75.0272,0.4
584,Consistent,3,68.6443,70.7719,0.6
584,Consistent,4,75.3114,73.3659,0.8
584,Consistent,5,65.5339,69.4499,1.0
584,Consistent,6,72.0918,70.6241,1.0
584,Consistent,7,72.1845,71.3176,1.0
584,Consistent,8,76.435,73.592,1.0
584,Consistent,9,84.3993,78.3952,1.0
584,Consistent,10,77.8595,78.1571,1.0
584,Consistent,11,82.242,79.9726,1.0
584,Consistent,12,78.2261,79.1964,1.0
584,Consistent,13,80.6253,79.8314,1.0
584,Consistent,14,84.2856,81.8111,1.0
584,Consistent,15,71.3408,77.1576,1.0
584,Consistent,16,71.0145,74.4273,1.0
584,Consistent,17,78.3441,76.1681,1.0
584,Consistent,18,74.9816,75.6408,1.0
584,Consistent,19,76.1018,75.8457,1.0
584,Consistent,20,73.7567,74.9172,1.0
585,Consistent,1,72.0187,72.0187,0.2
585,Consistent,2,83.1038,80.8868,0.4
585,Consistent,3,69.5007,73.2961,0.6
585,Consistent,4,78.432,76.2309,0.8
585,Consistent,5,77.6211,76.926,1.0
585,Consistent,6,67.1049,72.5611,1.0
585,Consistent,7,70.8461,71.7989,1.0
585,Consistent,8,71.6865,71.7489,1.0
585,Consistent,9,77.8229,74.4485,1.0
585,Consistent,10,73.1648,73.878,1.0
585,Consistent,11,74.5721,74.1865,1.0
585,Consistent,12,67.7118,71.3088,1.0
585,Consistent,13,86.6296,78.118,1.0
585,Consistent,14,75.356,76.8905,1.0
585,Consistent,15,77.495,77.1591,1.0
585,Consistent,16,72.2969,74.9981,1.0
585,Consistent,17,71.7369,73.5487,1.0
585,Consistent,18,84.5634,78.4441,1.0
585,Consistent,19,65.4164,72.654,1.0
585,Consistent,20,76.3932,74.3159,1.0
586,Consistent,1,68.9425,68.9425,0.2
586,Consistent,2,72.975,72.1685,0.4
586,Consistent,3,71.8095,71.9292,0.6
586,Consistent,4,70.0701,70.8669,0.8
586,Consistent,5,75.1772,73.022,1.0
586,Consistent,6,62.1599,68.1944,1.0
586,Consistent,7,73.4226,70.518,1.0
586,Consistent,8,74.5486,72.3094,1.0
586,Consistent,9,68.2036,70.4846,1.0
586,Consistent,10,82.5661,75.8541,1.0
586,Consistent,11,72.0277,74.1535,1.0
586,Consistent,12,73.8126,74.002,1.0
586,Consistent,13,72.0389,73.1295,1.0
586,Consistent,14,74.5922,73.7796,1.0
586,Consistent,15,81.5407,77.229,1.0
586,Consistent,16,87.3651,81.7339,1.0
586,Consistent,17,78.7282,80.398,1.0
586,Consistent,18,80.44,80.4167,1.0
586,Consistent,19,83.5821,81.8235,1.0
586,Consistent,20,76.2444,79.3439,1.0
587,Consistent,1,82.8513,82.8513,0.2
587,Consistent,2,78.962,79.7399,0.4
587,Consistent,3,75.7199,77.0599,0.6
587,Consistent,4,76.7517,76.8838,0.8
587,Consistent,5,65.8929,71.3884,1.0
587,Consistent,6,76.4606,73.6427,1.0
587,Consistent,7,67.2813,70.8154,1.0
587,Consistent,8,66.8737,69.0635,1.0
587,Consistent,9,75.9644,72.1306,1.0
587,Consistent,10,69.4296,70.9301,1.0
587,Consistent,11,74.9644,72.7232,1.0
587,Consistent,12,75.6922,74.0427,1.0
587,Consistent,13,75.9152,74.875,1.0
587,Consistent,14,70.4794,72.9214,1.0
587,Consistent,15,79.4934,75.8423,1.0
587,Consistent,16,74.5538,75.2696,1.0
587,Consistent,17,77.2054,76.13,1.0
587,Consistent,18,69.0178,72.969,1.0
587,Consistent,19,74.1084,73.4754,1.0
587,Consistent,20,80.4865,76.5914,1.0
588,Consistent,1,79.8509,79.8509,0.2
588,Consistent,2,71.0135,72.781,0.4
588,Consistent,3,72.2722,72.4418,0.6
588,Consistent,4,70.0566,71.0788,0.8
588,Consistent,5,71.7179,71.3984,1.0
588,Consistent,6,68.0047,69.8901,1.0
588,Consistent,7,74.3091,71.8541,1.0
588,Consistent,8,78.1657,74.6592,1.0
588,Consistent,9,71.0747,73.0661,1.0
588,Consistent,10,74.547,73.7243,1.0
588,Consistent,11,73.8975,73.8013,1.0
588,Consistent,12,80.2756,76.6787,1.0
588,Consistent,13,71.942,74.5735,1.0
588,Consistent,14,72.1239,73.4848,1.0
588,Consistent,15,70.7699,72.2782,1.0
588,Consistent,16,69.3125,70.9601,1.0
588,Consistent,17,77.6459,73.9316,1.0
588,Consistent,18,74.3244,74.1062,1.0
588,Consistent,19,75.274,74.6252,1.0
588,Consistent,20,81.3732,77.6243,1.0
589,Consistent,1,81.6604,81.6604,0.2
589,Consistent,2,66.7688,69.7471,0.4
589,Consistent,3,78.2392,75.4085,0.6
589,Consistent,4,76.1282,75.8198,0.8
589,Consistent,5,72.692,74.2559,1.0
589,Consistent,6,76.6384,75.3148,1.0
589,Consistent,7,66.3681,71.3385,1.0
589,Consistent,8,82.3132,76.2161,1.0
589,Consistent,9,77.5747,76.82,1.0
589,Consistent,10,70.674,74.0884,1.0
589,Consistent,11,72.0729,73.1927,1.0
589,Consistent,12,66.4843,70.2112,1.0
589,Consistent,13,73.4302,71.6418,1.0
589,Consistent,14,72.5863,72.0616,1.0
589,Consistent,15,68.3744,70.4229,1.0
589,Consistent,16,78.8835,74.1832,1.0
589,Consistent,17,81.384,77.3835,1.0
589,Consistent,18,74.8632,76.2634,1.0
589,Consistent,19,73.4718,75.0227,1.0
589,Consistent,20,77.1749,75.9792,1.0
590,Consistent,1,74.9018,74.9018,0.2
590,Consistent,2,69.5891,70.6516,0.4
590,Consistent,3,71.7366,71.375,0.6
590,Consistent,4,73.5178,72.5994,0.8
590,Consistent,5,76.2409,74.4202,1.0
590,Consistent,6,75.0467,74.6986,1.0
590,Consistent,7,76.0518,75.3001,1.0
590,Consistent,8,67.3759,71.7782,1.0
590,Consistent,9,78.3261,74.6884,1.0
590,Consistent,10,75.0171,74.8345,1.0
590,Consistent,11,87.7635,80.5807,1.0
590,Consistent,12,73.0618,77.239,1.0
590,Consistent,13,76.6173,76.9627,1.0
590,Consistent,14,89.1461,82.3775,1.0
590,Consistent,15,75.9705,79.5299,1.0
590,Consistent,16,74.6618,77.3663,1.0
590,Consistent,17,70.0654,74.1215,1.0
590,Consistent,18,82.6413,77.9081,1.0
590,Consistent,19,69.2045,74.0398,1.0
590,Consistent,20,77.1356,75.4157,1.0
591,Consistent,1,72.6322,72.6322,0.2
591,Consistent,2,74.0533,73.7691,0.4
591,Consistent,3,67.8803,69.8433,0.6
591,Consistent,4,81.7156,76.6275,0.8
591,Consistent,5,73.611,75.1192,1.0
591,Consistent,6,68.9246,72.366,1.0
591,Consistent,7,81.2635,76.3204,1.0
591,Consistent,8,72.4793,74.6133,1.0
591,Consistent,9,76.673,75.5287,1.0
591,Consistent,10,79.2071,77.1636,1.0
591,Consistent,11,77.3702,77.2554,1.0
591,Consistent,12,64.0168,71.3716,1.0
591,Consistent,13,78.4768,74.5294,1.0
591,Consistent,14,74.4969,74.515,1.0
591,Consistent,15,73.3549,73.9994,1.0
591,Consistent,16,74.4546,74.2017,1.0
591,Consistent,17,66.9498,70.9787,1.0
591,Consistent,18,75.9609,73.193,1.0
591,Consistent,19,68.178,70.9641,1.0
591,Consistent,20,73.5708,72.1226,1.0
592,Consistent,1,75.7813,75.7813,0.2
592,Consistent,2,80.3702,79.4524,0.4
592,Consistent,3,70.9019,73.7521,0.6
592,Consistent,4,82.2579,78.6126,0.8
592,Consistent,5,79.7343,79.1734,1.0
592,Consistent,6,72.853,76.3643,1.0
592,Consistent,7,69.4563,73.2941,1.0
592,Consistent,8,67.7809,70.8438,1.0
592,Consistent,9,76.3588,73.2949,1.0
592,Consistent,10,71.3136,72.4143,1.0
592,Consistent,11,80.9968,76.2287,1.0
592,Consistent,12,71.6024,74.1726,1.0
592,Consistent,13,70.4966,72.5388,1.0
592,Consistent,14,76.1681,74.1519,1.0
592,Consistent,15,71.5698,73.0043,1.0
592,Consistent,16,75.0427,73.9103,1.0
592,Consistent,17,79.9299,76.5857,1.0
592,Consistent,18,75.5861,76.1414,1.0
592,Consistent,19,75.6048,75.9029,1.0
592,Consistent,20,76.0257,75.9575,1.0
593,Consistent,1,66.5345,66.5345,0.2
593,Consistent,2,76.9592,74.8743,0.4
593,Consistent,3,75.7997,75.4912,0.6
593,Consistent,4,79.4645,77.7616,0.8
593,Consistent,5,78.0291,77.8953,1.0
593,Consistent,6,73.9903,76.1598,1.0
593,Consistent,7,80.162,77.9385,1.0
593,Consistent,8,73.5368,75.9822,1.0
593,Consistent,9,76.2358,76.0949,1.0
593,Consistent,10,73.4443,74.9168,1.0
593,Consistent,11,77.3088,75.9799,1.0
593,Consistent,12,73.1176,74.7078,1.0
593,Consistent,13,83.2378,78.4989,1.0
593,Consistent,14,85.0868,81.4268,1.0
593,Consistent,15,79.3697,80.5126,1.0
593,Consistent,16,82.7065,81.4876,1.0
593,Consistent,17,67.3039,75.1838,1.0
593,Consistent,18,67.8931,71.9435,1.0
593,Consistent,19,73.3922,72.5874,1.0
593,Consistent,20,75.2062,73.7513,1.0
594,Consistent,1,74.009,74.009,0.2
594,Consistent,2,66.7893,68.2333,0.4
594,Consistent,3,80.758,76.5831,0.6
594,Consistent,4,85.771,81.8333,0.8
594,Consistent,5,81.4049,81.6191,1.0
594,Consistent,6,80.4276,81.0896,1.0
594,Consistent,7,76.1306,78.8856,1.0
594,Consistent,8,70.785,75.2853,1.0
594,Consistent,9,75.3626,75.3197,1.0
594,Consistent,10,85.5279,79.8567,1.0
594,Consistent,11,73.2401,76.916,1.0
594,Consistent,12,72.7252,75.0534,1.0
594,Consistent,13,80.5365,77.4903,1.0
594,Consistent,14,80.8684,78.9917,1.0
594,Consistent,15,70.7605,75.3334,1.0
594,Consistent,16,73.6926,74.6041,1.0
594,Consistent,17,72.4905,73.6647,1.0
594,Consistent,18,75.3484,74.4131,1.0
594,Consistent,19,80.5184,77.1266,1.0
594,Consistent,20,70.9799,74.3947,1.0
595,Consistent,1,80.4483,80.4483,0.2
595,Consistent,2,75.5083,76.4963,0.4
595,Consistent,3,86.631,83.2527,0.6
595,Consistent,4,76.5942,79.4478,0.8
595,Consistent,5,74.5154,76.9816,1.0
595,Consistent,6,77.8736,77.378,1.0
595,Consistent,7,73.3143,75.5719,1.0
595,Consistent,8,66.0236,71.3282,1.0
595,Consistent,9,73.7974,72.4256,1.0
595,Consistent,10,73.7185,73.0003,1.0
595,Consistent,11,67.0384,70.3505,1.0
595,Consistent,12,74.6348,72.2547,1.0
595,Consistent,13,64.6644,68.8812,1.0
595,Consistent,14,73.2616,70.8281,1.0
595,Consistent,15,76.218,73.2236,1.0
595,Consistent,16,75.485,74.2286,1.0
595,Consistent,17,72.9447,73.658,1.0
595,Consistent,18,74.5723,74.0644,1.0
595,Consistent,19,71.0797,72.7378,1.0
595,Consistent,20,75.0541,73.7673,1.0
596,Consistent,1,75.2904,75.2904,0.2
596,Consistent,2,70.4988,71.4571,0.4
596,Consistent,3,76.3385,74.7114,0.6
596,Consistent,4,76.3073,75.6233,0.8
596,Consistent,5,74.169,74.8961,1.0
596,Consistent,6,87.1052,80.3224,1.0
596,Consistent,7,74.2965,77.6442,1.0
596,Consistent,8,73.6038,75.8485,1.0
596,Consistent,9,72.888,74.5327,1.0
596,Consistent,10,70.1453,72.5828,1.0
596,Consistent,11,78.4295,75.1813,1.0
596,Consistent,12,71.5688,73.5757,1.0
596,Consistent,13,72.1603,72.9466,1.0
596,Consistent,14,72.3088,72.6631,1.0
596,Consistent,15,70.0753,71.513,1.0
596,Consistent,16,66.2446,69.1715,1.0
596,Consistent,17,72.6853,70.7332,1.0
596,Consistent,18,79.3667,74.5703,1.0
596,Consistent,19,75.9849,75.199,1.0
596,Consistent,20,82.8029,78.5785,1.0
597,Consistent,1,78.7548,78.7548,0.2
597,Consistent,2,77.6198,77.8468,0.4
597,Consistent,3,84.4132,82.2244,0.6
597,Consistent,4,74.5143,77.8186,0.8
597,Consistent,5,75.3154,76.567,1.0
597,Consistent,6,74.9427,75.8451,1.0
597,Consistent,7,82.7189,78.9001,1.0
597,Consistent,8,75.0126,77.1723,1.0
597,Consistent,9,71.7586,74.7662,1.0
597,Consistent,10,77.9384,76.1761,1.0
597,Consistent,11,70.9187,73.8395,1.0
597,Consistent,12,77.6674,75.5407,1.0
597,Consistent,13,77.0692,76.2201,1.0
597,Consistent,14,74.053,75.2569,1.0
597,Consistent,15,77.8291,76.4001,1.0
597,Consistent,16,67.5611,72.4716,1.0
597,Consistent,17,75.8148,73.9575,1.0
597,Consistent,18,72.6862,73.3925,1.0
597,Consistent,19,89.3113,80.4675,1.0
597,Consistent,20,75.7791,78.3838,1.0
598,Consistent,1,72.018,72.018,0.2
598,Consistent,2,68.1085,68.8904,0.4
598,Consistent,3,81.527,77.3148,0.6
598,Consistent,4,73.2498,74.992,0.8
598,Consistent,5,71.0432,73.0176,1.0
598,Consistent,6,76.6815,74.646,1.0
598,Consistent,7,78.2486,76.2472,1.0
598,Consistent,8,78.1698,77.1016,1.0
598,Consistent,9,75.0988,76.2115,1.0
598,Consistent,10,75.796,76.0268,1.0
598,Consistent,11,76.1602,76.0861,1.0
598,Consistent,12,76.682,76.3509,1.0
598,Consistent,13,77.1244,76.6947,1.0
598,Consistent,14,80.4723,78.3736,1.0
598,Consistent,15,75.2821,76.9996,1.0
598,Consistent,16,70.916,74.2958,1.0
598,Consistent,17,74.2785,74.2881,1.0
598,Consistent,18,78.7689,76.2796,1.0
598,Consistent,19,66.0674,71.7408,1.0
598,Consistent,20,66.0962,69.2321,1.0
599,Consistent,1,79.5914,79.5914,0.2
599,Consistent,2,82.6006,81.9988,0.4
599,Consistent,3,68.674,73.1156,0.6
599,Consistent,4,75.5023,74.4794,0.8
599,Consistent,5,73.0023,73.7408,1.0
599,Consistent,6,73.6958,73.7208,1.0
599,Consistent,7,76.5277,74.9683,1.0
599,Consistent,8,68.5356,72.1094,1.0
599,Consistent,9,69.4639,70.9336,1.0
599,Consistent,10,73.4937,72.0714,1.0
599,Consistent,11,74.2731,73.05,1.0
599,Consistent,12,69.3702,71.4145,1.0
599,Consistent,13,78.9482,74.7628,1.0
599,Consistent,14,72.9122,73.9403,1.0
599,Consistent,15,72.8909,73.4739,1.0
599,Consistent,16,76.4133,74.7803,1.0
599,Consistent,17,74.3555,74.5915,1.0
599,Consistent,18,79.1874,76.6341,1.0
599,Consistent,19,70.3329,73.8336,1.0
599,Consistent,20,68.0131,71.2467,1.0
600,Consistent,1,73.4511,73.4511,0.2
600,Consistent,2,75.3012,74.9312,0.4
600,Consistent,3,68.7962,70.8412,0.6
600,Consistent,4,68.0612,69.2526,0.8
600,Consistent,5,75.9115,72.5821,1.0
600,Consistent,6,71.2111,71.9727,1.0
600,Consistent,7,67.7374,70.0904,1.0
600,Consistent,8,79.8267,74.4176,1.0
600,Consistent,9,71.841,73.2725,1.0
600,Consistent,10,80.7491,76.5954,1.0
600,Consistent,11,75.1424,75.9496,1.0
600,Consistent,12,76.4738,76.1826,1.0
600,Consistent,13,73.9425,75.187,1.0
600,Consistent,14,61.7242,69.2035,1.0
600,Consistent,15,69.3161,69.2535,1.0
600,Consistent,16,74.3715,71.5282,1.0
600,Consistent,17,76.8236,73.8817,1.0
600,Consistent,18,66.0516,70.4017,1.0
600,Consistent,19,74.732,72.3263,1.0
600,Consistent,20,69.3887,71.0207,1.0
601,Consistent,1,76.1731,76.1731,0.2
601,Consistent,2,74.903,75.157,0.4
601,Consistent,3,78.7175,77.5307,0.6
601,Consistent,4,80.3341,79.1326,0.8
601,Consistent,5,77.2949,78.2138,1.0
601,Consistent,6,79.302,78.6974,1.0
601,Consistent,7,73.2483,76.2756,1.0
601,Consistent,8,89.1156,81.9823,1.0
601,Consistent,9,68.9059,76.1705,1.0
601,Consistent,10,72.3612,74.4775,1.0
601,Consistent,11,79.5068,76.7127,1.0
601,Consistent,12,78.7636,77.6242,1.0
601,Consistent,13,77.4369,77.541,1.0
601,Consistent,14,78.3766,77.9124,1.0
601,Consistent,15,64.5822,71.9879,1.0
601,Consistent,16,82.9465,76.8584,1.0
601,Consistent,17,73.9805,75.5793,1.0
601,Consistent,18,81.2295,78.0905,1.0
601,Consistent,19,64.8324,72.198,1.0
601,Consistent,20,76.2828,74.0135,1.0
602,Consistent,1,72.1825,72.1825,0.2
602,Consistent,2,77.8606,76.725,0.4
602,Consistent,3,76.5854,76.6319,0.6
602,Consistent,4,76.8302,76.7452,0.8
602,Consistent,5,69.7053,73.2253,1.0
602,Consistent,6,74.7152,73.8874,1.0
602,Consistent,7,74.0992,73.9815,1.0
602,Consistent,8,77.4766,75.5349,1.0
602,Consistent,9,79.9465,77.4956,1.0
602,Consistent,10,75.7524,76.7208,1.0
602,Consistent,11,68.6191,73.1201,1.0
602,Consistent,12,75.5379,74.1947,1.0
602,Consistent,13,88.0554,80.355,1.0
602,Consistent,14,83.23,81.6328,1.0
602,Consistent,15,60.128,72.0751,1.0
602,Consistent,16,75.3167,73.5158,1.0
602,Consistent,17,79.6606,76.2468,1.0
602,Consistent,18,74.0884,75.2875,1.0
602,Consistent,19,72.6995,74.1373,1.0
602,Consistent,20,73.6652,73.9275,1.0
603,Consistent,1,77.7609,77.7609,0.2
603,Consistent,2,69.2577,70.9583,0.4
603,Consistent,3,80.9434,77.6151,0.6
603,Consistent,4,74.72,75.9608,0.8
603,Consistent,5,70.3249,73.1428,1.0
603,Consistent,6,80.6218,76.4668,1.0
603,Consistent,7,67.2743,72.3813,1.0
603,Consistent,8,72.2239,72.3113,1.0
603,Consistent,9,72.1416,72.2359,1.0
603,Consistent,10,85.7197,78.2287,1.0
603,Consistent,11,71.5749,75.2715,1.0
603,Consistent,12,64.2252,70.362,1.0
603,Consistent,13,72.0909,71.1304,1.0
603,Consistent,14,77.2778,73.8626,1.0
603,Consistent,15,78.9204,76.1105,1.0
603,Consistent,16,86.3827,80.6759,1.0
603,Consistent,17,82.0345,81.2797,1.0
603,Consistent,18,75.9396,78.9063,1.0
603,Consistent,19,70.5429,75.1893,1.0
603,Consistent,20,83.1201,78.7141,1.0
604,Consistent,1,73.1572,73.1572,0.2
604,Consistent,2,71.7092,71.9988,0.4
604,Consistent,3,72.9146,72.6094,0.6
604,Consistent,4,68.7386,70.3975,0.8
604,Consistent,5,72.6749,71.5362,1.0
604,Consistent,6,73.8345,72.5576,1.0
604,Consistent,7,78.6533,75.2668,1.0
604,Consistent,8,73.0596,74.2858,1.0
604,Consistent,9,68.6627,71.7867,1.0
604,Consistent,10,66.9811,69.6509,1.0
604,Consistent,11,76.0478,72.494,1.0
604,Consistent,12,75.3631,73.7692,1.0
604,Consistent,13,72.2284,73.0844,1.0
604,Consistent,14,72.6627,72.897,1.0
604,Consistent,15,76.9424,74.695,1.0
